,index,Player,Team,League,Version,OVR,POS,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats,tots,special cards,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
110,1258,Alex Telles,Manchester United,ENG 1,otw,84,LB,85,74,83,80,79,76,3,2,H/H,Left,"2,222",0,3,9,696,0,0.1452346462756395,2,0.7849509567022324,5,12,0,0,0,0.1452346462756395,3.626068472862244,3.524720549583435
111,1263,Lucas Leiva,Lazio,ITA 1,gold,84,CDM,60,66,76,78,83,71,3,3,M/H,Right,"2,045",0,2,32,2175,0,0.3638603389263153,0,0.5465138982981443,12,7,10,0,0,0.3638603389263153,10.548987675458193,9.717122167348862
112,1264,Arthur,Juventus,ITA 1,gold,84,CM,66,73,82,87,75,71,4,3,M/M,Right,"2,108",0,3,22,1154,1,0.1551185846328735,0,1.2139270966872573,3,17,3,0,1,0.1551185846328735,9.972219582647083,8.813329577445984
113,1265,Jose Maria Gimenez,Atlético de Madrid,ESP 1,gold,84,CB,67,45,53,56,86,83,2,3,M/H,Right,"1,709",0,3,21,1768,0,1.0186390653252602,0,0.2729155458509922,14,4,5,0,0,1.0186390653252602,7.692521331831813,7.521317793056369
114,1266,Saul,Atlético de Madrid,ESP 1,gold,84,CM,68,79,79,81,78,79,3,4,H/H,Left,"2,162",0,3,33,2041,2,3.293139886111021,1,1.451184168457985,33,23,9,0,2,2.549862217158079,10.205702787265182,8.078165797516704
115,1267,Wilfred Ndidi,Leicester City,ENG 1,gold,84,CDM,71,62,68,74,87,84,3,4,M/H,Right,"2,066",0,2,26,2181,1,0.5960319405421615,4,1.333498380146921,16,16,6,0,1,0.5960319405421615,10.23005054332316,8.72567112930119
116,1268,Leon Goretzka,Bayern München,GER 1,gold,84,CM,78,78,80,82,77,82,3,4,H/M,Right,"2,194",1,5,24,1707,5,3.7410918660461903,5,3.053967172279954,42,20,2,0,5,3.7410918660461903,14.009992886334658,9.2703747022897
117,1269,Anthony Martial,Manchester United,ENG 1,gold,84,ST,89,83,74,87,41,72,4,3,M/M,Right,"2,013",0,3,22,1494,4,7.405651165172458,3,2.6198029601946478,42,17,0,1,4,7.405651165172458,11.814813017845154,3.3195053301751614
118,1270,Isco,Real Madrid,ESP 1,gold,84,CAM,68,75,82,89,59,59,4,3,M/L,Right,"2,029",0,2,25,890,0,1.620352204889059,2,1.4689535684883597,20,19,1,0,0,1.620352204889059,6.941948797553778,5.346880998462439
119,1271,Niklas Sule,Bayern München,GER 1,gold,84,CB,69,42,59,51,85,81,2,3,M/M,Right,"1,639",0,1,20,1502,1,0.6912894137203693,0,0.2975891409441829,20,7,1,0,1,0.6912894137203693,9.372895769774914,8.96995835006237
120,1272,Douglas Costa,Juventus,ITA 1,gold,84,LM,93,73,79,90,43,59,5,3,H/M,Left,"2,016",0,5,2,38,0,0.0,0,0.0483775287866592,0,1,0,0,0,0.0,0.6014609932899475,0.6014609932899475
121,1273,Raul Jimenez,Wolverhampton Wanderers,ENG 1,gold,84,ST,78,82,76,82,49,83,3,4,H/H,Right,"2,065",0,0,10,824,4,2.360909685492516,0,0.6329625025391579,26,6,0,0,4,2.360909685492516,3.684076260775328,1.2332111839205029
122,1274,Julian Brandt,Borussia Dortmund,GER 1,gold,84,CAM,81,78,82,86,51,66,4,4,H/M,Right,"2,022",0,4,31,1485,3,2.841085519641638,2,2.499097330495715,22,31,0,0,3,2.841085519641638,14.69190658070147,10.011154336854815
123,1275,Axel Witsel,Borussia Dortmund,GER 1,gold,84,CDM,63,73,81,80,82,82,4,4,M/M,Right,"2,156",0,3,15,1130,0,0.5135512463748455,0,0.366133950650692,12,4,4,0,0,0.5135512463748455,6.03260762616992,5.500471483916044
124,1276,Marcelo Brozovic,Inter,ITA 1,gold,84,CDM,63,74,80,81,79,78,3,4,M/H,Right,"2,126",0,1,33,2592,2,1.0476511027663946,6,4.675889806821942,25,44,7,1,2,1.0476511027663946,17.032286735251546,14.76291429810226
125,1277,Lautaro Martinez,Inter,ITA 1,gold,84,ST,83,82,71,85,48,82,4,4,H/M,Right,"2,067",1,7,38,2598,17,16.88719903305173,6,6.310354245826602,109,38,5,0,15,15.364601392298937,23.094210781157017,3.861114533618093
126,1278,Azpilicueta,Chelsea,ENG 1,gold,84,RB,67,55,77,72,84,76,2,3,M/M,Right,"2,032",0,1,26,2189,1,0.5030050054192543,2,2.5754943350329995,11,27,5,1,1,0.5030050054192543,13.989242531359196,12.338820736855268
127,1279,Lucas Digne,Everton,ENG 1,gold,84,LB,78,69,80,79,80,76,3,2,H/M,Left,"2,167",0,2,30,2683,0,0.4640431152656674,7,5.960716728121042,13,45,2,1,0,0.4640431152656674,10.744329296052456,6.58903606235981
128,1280,Josip Ilicic,Atalanta,ITA 1,gold,84,CF,70,86,84,85,43,68,4,4,M/M,Left,"1,994",1,3,28,1527,6,5.751951334998012,9,10.86501533165574,59,61,2,0,4,4.229353694245219,17.907463993877172,7.254044658504426
129,1281,Salvatore Sirigu,Torino,ITA 1,gold,84,GK,84,80,76,82,50,84,1,2,M/M,Right,854,0,1,32,2880,0,0.0,0,0.0,0,0,0,0,0,0.0,1.7710516415536404,1.7710516415536404
130,1282,Rui Patricio,Wolverhampton Wanderers,ENG 1,gold,84,GK,84,80,77,83,55,82,1,2,M/M,Left,969,0,1,37,3330,0,0.0,0,0.0,0,0,1,0,0,0.0,1.2272866610437632,1.2272866610437632
131,1283,Kasper Schmeichel,Leicester City,ENG 1,gold,84,GK,82,77,83,89,53,79,1,3,M/M,Right,956,0,2,38,3420,0,0.0,0,0.0,0,0,0,0,0,0.0,3.868817838374525,3.868817838374525
132,1284,Roman Burki,Borussia Dortmund,GER 1,gold,84,GK,85,82,72,88,46,82,1,2,M/M,Right,877,0,1,19,1662,0,0.0,0,0.0,0,0,0,0,0,0.0,2.8184767942875624,2.8184767942875624
133,1285,Iago Aspas,RC Celta de Vigo,ESP 1,gold,84,ST,82,85,77,86,35,63,3,4,H/H,Left,"1,995",0,5,33,2878,14,12.255059566348791,13,9.306387910619378,51,62,9,0,9,8.539055179804564,25.359110705554485,11.444089656695724
134,1286,Thomas Partey,Atlético de Madrid,ESP 1,gold,84,CM,71,74,81,81,82,85,3,3,M/H,Right,"2,143",0,4,3,196,0,0.0868042632937431,0,0.0,5,0,1,0,0,0.0868042632937431,1.0906701982021332,1.046799659729004
135,1287,Jesus Navas,Sevilla FC,ESP 1,gold,84,RB,87,69,79,83,80,58,4,2,H/M,Right,"2,115",1,5,34,2847,0,1.2496947385370731,6,7.600725905969739,15,64,4,0,0,1.2496947385370731,14.752407697960734,7.906339088454843
136,1288,Fernandinho,Manchester City,ENG 1,gold,84,CB,64,72,78,78,85,79,3,4,M/H,Right,"2,144",0,2,21,1170,0,0.8150819344446063,2,1.540116428397596,14,14,6,0,0,0.8150819344446063,8.776916489005089,7.831777147948742
137,1289,Felipe,Atlético de Madrid,ESP 1,gold,84,CB,62,41,58,62,86,86,2,3,M/H,Right,"1,772",0,1,31,2049,0,1.2922928147017956,0,0.423955540638417,13,3,8,0,0,1.2922928147017956,6.536196975037456,6.514497188851237
138,1290,David Alaba,Bayern München,GER 1,gold,84,CB,77,70,81,80,83,76,3,4,M/M,Left,"2,197",1,5,32,2678,2,0.9690253604203464,3,1.984583598561585,21,28,4,0,2,0.9690253604203464,17.068847173824906,15.757669992744924
139,1291,Stefan de Vrij,Inter,ITA 1,gold,84,CB,68,41,62,69,86,75,2,4,M/H,Right,"1,771",1,2,32,2730,1,0.7699230350553989,0,0.2511619217693805,12,6,2,0,1,0.7699230350553989,16.096965819597244,16.006260484457016
140,1293,Kingsley Coman,Bayern München,GER 1,gold,84,LM,93,76,77,87,29,59,4,3,M/L,Right,"1,926",1,5,29,1785,5,4.130419099703431,10,5.677488847635686,52,45,1,0,5,4.130419099703431,14.618077728897331,6.595102984458208
141,1294,Oyarzabal,Real Sociedad,ESP 1,gold,84,LW,81,82,80,83,41,63,3,3,H/M,Left,"1,989",0,4,33,2442,11,10.841890971176326,8,7.359040465205908,62,51,1,0,5,5.639075460843742,18.7152111530304,9.9772272631526
142,1295,Raphael Guerreiro,Borussia Dortmund,GER 1,gold,84,LM,74,78,84,87,73,57,4,2,M/M,Left,"2,103",0,3,27,2226,5,3.656880671158433,10,7.402734002098441,37,55,1,0,5,3.656880671158433,21.83068786561489,15.198640808463097
143,1296,Erling Haaland,Borussia Dortmund,GER 1,gold,84,ST,84,87,63,76,43,85,3,3,H/H,Left,"1,975",1,11,28,2416,27,23.598482109606262,6,4.035449907183647,92,27,2,0,25,20.567375369369984,27.19727482646704,5.896184146404266
144,1297,Idrissa Gueye,Paris Saint-Germain,FRA 1,gold,84,CDM,69,61,71,78,85,79,3,3,M/H,Right,"2,039",0,2,28,1580,2,0.889866572804749,1,0.8164573851972818,19,13,3,0,2,0.889866572804749,12.363533725962045,11.06494352594018
145,1298,Wissam Ben Yedder,AS Monaco,FRA 1,gold,84,ST,84,83,77,87,39,63,4,5,H/H,Right,"2,038",1,5,37,2658,20,20.224992409348488,7,6.69225193746388,81,41,3,0,10,11.103916339576244,21.63107965514064,7.890263848006725
146,1319,Martin Odegaard,Arsenal,ENG 1,gold,83,CAM,78,75,84,84,58,63,5,2,M/M,Left,"2,037",0,5,14,865,1,0.6187397725880146,2,1.9558853544294836,15,19,0,0,1,0.6187397725880146,5.297232277691364,4.070700854063034
147,1322,Radja Nainggolan,Cagliari,ITA 1,gold,83,CAM,71,80,80,83,83,81,3,3,H/H,Right,"2,215",0,4,26,1887,1,1.2883636774495244,0,1.735215826891363,51,23,5,0,1,1.2883636774495244,8.388338558375835,6.008716840296984
148,1348,Hassane Kamara,OGC Nice,FRA 1,rulebreakers,83,LB,84,65,75,81,83,83,3,3,H/H,Left,"2,117",0,0,36,2966,2,1.5259604034945369,1,2.468706887215376,27,28,3,0,2,1.5259604034945369,10.272529903799295,7.7248748410493135
149,1391,Nelson Semedo,Wolverhampton Wanderers,ENG 1,gold,83,RB,92,57,69,82,77,76,4,3,M/H,Right,"1,998",0,2,34,2994,1,1.3097368124872446,1,0.9027991937473416,23,20,5,0,1,1.3097368124872446,7.686349012888968,6.196272312663496
150,1392,Marcos Acuna,Sevilla FC,ESP 1,gold,83,LB,76,74,82,86,78,82,4,3,H/H,Left,"2,218",0,4,30,2329,1,0.8082054229453206,2,2.8514400301501155,18,32,5,0,1,0.8082054229453206,9.326570991426706,7.216338807716966
151,1393,Gareth Bale,Tottenham Hotspur,ENG 1,gold,83,RW,88,84,82,80,58,73,4,3,M/M,Left,"2,162",0,4,20,909,11,5.797857677564025,2,1.842241395264864,38,21,1,0,11,5.797857677564025,8.149640910327435,2.5945137250237167
152,1394,Arturo Vidal,Inter,ITA 1,gold,83,CM,65,79,79,78,83,86,3,4,H/H,Right,"2,225",0,5,23,1136,1,2.757239814847708,1,0.8976628892123699,21,11,3,0,1,2.757239814847708,10.247396185994148,7.8885752484202385
153,1395,Radja Nainggolan,Inter,ITA 1,gold,83,CAM,71,80,80,83,83,81,3,3,H/H,Right,"2,215",0,4,26,1887,1,1.2883636774495244,0,1.735215826891363,51,23,5,0,1,1.2883636774495244,8.388338558375835,6.008716840296984
154,1396,Francesco Acerbi,Lazio,ITA 1,gold,83,CB,62,50,62,64,86,83,3,3,M/H,Left,"1,819",0,2,32,2814,0,1.0400617010891438,1,1.1797536490485072,8,10,7,1,0,1.0400617010891438,10.49756764061749,9.72127623297274
155,1397,Samuel Umtiti,FC Barcelona,ESP 1,gold,83,CB,66,62,69,69,83,79,2,3,M/M,Left,"1,995",0,3,13,633,0,0.1258222162723541,0,0.0325469262897968,2,1,1,0,0,0.1258222162723541,5.089691616594791,5.057144619524479
156,1398,Filip Kostic,Eintracht Frankfurt,GER 1,gold,83,LM,88,76,79,83,68,80,3,2,H/H,Left,"2,148",1,4,30,2535,4,4.114964731037617,15,14.134790873154998,52,88,4,0,4,4.114964731037617,18.563060365617275,4.895749682560563
157,1399,Diego Carlos,Sevilla FC,ESP 1,gold,83,CB,77,47,63,68,82,83,3,4,M/H,Right,"1,886",0,3,33,2792,1,1.6553032388910651,0,0.6625693710520864,15,8,9,1,1,1.6553032388910651,8.23569549433887,7.795940546318889
158,1401,Muniain,Athletic Club de Bilbao,ESP 1,gold,83,LW,81,75,80,87,51,60,4,3,M/L,Right,"2,004",0,0,28,1970,5,5.352325960993767,3,3.481782236136496,23,35,1,0,5,5.352325960993767,10.856551326811314,6.731139745563269
159,1403,Sergi Roberto,FC Barcelona,ESP 1,gold,83,RB,77,63,81,78,77,73,4,3,H/M,Right,"2,028",0,2,15,939,1,0.4169134777039289,2,2.1116227339953184,5,13,1,0,1,0.4169134777039289,6.57240118086338,5.5388739332556725
160,1404,Duvan Zapata,Atalanta,ITA 1,gold,83,ST,75,81,59,78,37,83,3,4,H/M,Right,"1,842",1,3,37,2407,15,18.038630217313766,9,6.084069307893515,98,42,0,0,14,17.27733138203621,27.76100275851786,7.628689213655889
161,1405,Pau Lopez,Roma FC,ITA 1,gold,83,GK,82,83,79,84,48,82,1,3,M/M,Left,954,0,0,21,1814,0,0.0,0,0.0,0,0,0,0,0,0.0,4.276221718639135,4.276221718639135
162,1406,Koen Casteels,VfL Wolfsburg,GER 1,gold,83,GK,83,80,80,84,45,83,1,2,M/M,Left,889,0,1,32,2880,0,0.0,0,0.0,0,0,0,0,0,0.0,5.605607679113746,5.605607679113746
163,1407,Alexandre Lacazette,Arsenal,ENG 1,gold,83,ST,76,82,75,84,46,75,4,4,H/H,Right,"2,039",0,2,31,1939,13,12.028909418731928,2,2.209213115274906,45,22,3,0,10,9.7454028762877,14.361542394384742,2.9379407837986946
164,1408,Portu,Real Sociedad,ESP 1,gold,83,RW,90,79,81,82,59,79,3,4,H/H,Right,"2,123",0,1,37,2181,8,6.308117190375924,3,3.6929168589413166,31,26,3,0,8,6.308117190375924,11.851726021617653,3.552120420150459
165,1409,Gerard Moreno,Villarreal CF,ESP 1,gold,83,ST,76,84,76,80,46,73,3,4,H/M,Left,"2,012",1,4,33,2680,23,19.52812883257866,7,7.810236442834139,98,43,3,0,13,12.095480419695376,23.26353019475937,6.951297817751765
166,1410,Gaya,Valencia CF,ESP 1,gold,83,LB,84,61,78,80,79,70,4,3,H/M,Left,"2,041",0,2,33,2850,1,1.943317994475365,7,4.320137310773134,23,36,6,0,1,1.943317994475365,8.845485741272569,4.225418570451438
167,1411,Thomas Strakosha,Lazio,ITA 1,gold,83,GK,86,79,75,88,43,81,1,2,M/M,Right,815,0,1,9,810,0,0.0,0,0.0,0,0,1,0,0,0.0,1.1268921750597656,1.1268921750597656
168,1413,Edin Dzeko,Roma FC,ITA 1,gold,83,ST,59,84,71,75,46,73,2,5,M/M,Right,"1,855",0,1,27,1838,7,14.253509394824505,3,2.3740067668259144,70,29,2,0,7,13.492210559546947,17.41826543956995,5.702214466407895
169,1414,Fernando,Sevilla FC,ESP 1,gold,83,CDM,66,62,74,73,82,82,3,3,M/M,Right,"2,006",0,3,31,2545,3,1.3993400521576405,4,3.3582388069480658,6,19,6,0,3,1.3993400521576405,11.564917797222732,8.876793501898646
170,1415,Lukas Hradecky,Bayer 04 Leverkusen,GER 1,gold,83,GK,85,78,69,87,40,83,1,3,M/M,Right,795,0,2,29,2566,0,0.0,0,0.0098267784342169,0,1,1,0,0,0.0,5.166302282363176,5.156475502997637
171,1416,Allan,Everton,ENG 1,gold,83,CM,73,71,77,83,85,83,4,3,M/H,Right,"2,131",0,2,24,2051,0,0.2417211476713419,0,0.7722852285951376,7,16,6,0,0,0.2417211476713419,9.109652698040009,8.36444772593677
172,1417,Martin Dubravka,Newcastle United,ENG 1,gold,83,GK,79,80,81,86,47,82,1,2,M/M,Right,938,0,2,13,1170,0,0.0,0,0.0,0,0,0,0,0,0.0,2.120249611325562,2.120249611325562
173,1420,Kostas Manolas,Napoli,ITA 1,gold,83,CB,82,25,42,62,85,79,2,2,L/H,Right,"1,589",0,1,30,2306,0,0.9578737057745456,0,0.495961619541049,8,6,5,0,0,0.9578737057745456,11.149812195450068,10.697536587715147
174,1421,Nabil Fekir,Real Betis Balompié,ESP 1,gold,83,CAM,79,82,81,87,38,79,4,4,H/M,Left,"2,044",1,3,33,2660,5,7.137759692966938,5,5.156042596325278,86,52,5,1,4,4.908183187246323,13.0824869684875,6.098537897691131
175,1422,Donny van de Beek,Manchester United,ENG 1,gold,83,CM,70,80,78,79,72,80,3,3,H/M,Right,"2,120",0,2,19,486,1,0.2947287252172827,1,1.0433875694870949,2,3,1,0,1,0.2947287252172827,3.5466001369059086,2.2084838151931763
176,1423,Marcel Sabitzer,RB Leipzig,GER 1,gold,83,CM,80,83,80,80,65,78,3,4,H/H,Right,"2,144",1,4,27,2041,8,7.702279316261411,3,2.8926499374210835,60,30,8,0,4,4.67125298269093,13.024154171347618,6.877323979511857
177,1424,Charles Aranguiz,Bayer 04 Leverkusen,GER 1,gold,83,CDM,60,72,82,81,78,73,3,4,M/M,Right,"2,116",0,0,21,1678,0,0.4035694785416126,0,0.9108943343162536,4,16,4,0,0,0.4035694785416126,6.789501838386059,6.031417865306139
178,1425,Denis Zakaria,Borussia M'gladbach,GER 1,gold,83,CDM,83,64,75,78,81,85,3,3,M/M,Right,"2,011",0,3,25,1422,1,1.4012946924194694,1,1.0750091224908829,11,9,5,0,1,1.4012946924194694,6.45754452329129,4.711561616510153
179,1426,Kevin Trapp,Eintracht Frankfurt,GER 1,gold,83,GK,82,78,79,85,48,83,1,4,M/M,Right,835,0,0,33,2970,0,0.0,0,0.0,0,0,0,0,0,0.0,3.40783329680562,3.40783329680562
180,1427,Joao Moutinho,Wolverhampton Wanderers,ENG 1,gold,83,CM,56,75,86,83,72,66,3,4,H/H,Right,"2,111",0,0,33,2546,1,0.5027754157781601,1,1.6768401395529509,14,46,3,1,1,0.5027754157781601,7.028498139232397,6.230230144225061
181,1428,Wilfried Zaha,Crystal Palace,ENG 1,gold,83,LM,90,75,72,87,34,75,5,3,M/M,Right,"1,894",0,5,30,2615,11,8.804439894855022,2,3.702821103855968,60,30,6,0,9,7.282102234661579,13.579472474753857,3.634436188265681
182,1429,Coutinho,FC Barcelona,ESP 1,gold,83,CAM,72,79,82,88,52,59,5,4,M/M,Right,"2,055",0,2,12,667,2,4.289968743920326,2,0.6798079796135426,28,6,0,0,2,4.289968743920326,6.786099050194025,2.1879827231168747
183,1430,Ousmane Dembele,FC Barcelona,ESP 1,gold,83,LW,92,77,77,86,36,56,5,5,H/M,Left,"1,940",0,5,30,1774,6,6.025543246418238,3,4.507527407258749,55,39,2,0,6,6.025543246418238,14.291339632123709,6.59626080468297
184,1431,Martin Odegaard,Real Madrid,ESP 1,gold,83,CAM,78,75,84,84,58,63,5,2,M/M,Left,"2,037",0,5,7,230,0,0.1789145395159721,0,0.3726119324564934,3,5,0,0,0,0.1789145395159721,0.6706932857632637,0.1682616136968135
185,1432,Achraf Hakimi,Inter,ITA 1,gold,83,RM,94,70,76,82,72,76,3,2,H/M,Right,"2,076",0,5,37,2674,7,5.093553259968758,8,6.444576805457473,38,36,6,0,7,5.093553259968758,19.710318511351943,12.573807395994663
186,1434,Thorgan Hazard,Borussia Dortmund,GER 1,gold,83,LM,84,77,81,85,52,67,4,4,H/H,Right,"2,068",0,3,16,653,1,0.8523103650659323,3,3.289175130426884,10,14,0,0,1,0.8523103650659323,7.154079660773277,3.6767929941415782
187,1435,Jorginho,Chelsea,ENG 1,gold,83,CM,55,65,84,80,72,73,3,3,M/M,Right,"2,055",0,3,28,2022,7,6.972690678201616,1,1.954869382083416,14,24,2,0,0,0.1222453294321894,11.3837304757908,10.87897537369281
188,1436,Mateo Kovacic,Chelsea,ENG 1,gold,83,CM,75,69,83,87,69,70,4,4,H/H,Right,"2,088",0,1,27,1833,0,0.9314172859303652,1,1.9152584234252568,23,21,4,0,0,0.9314172859303652,14.808724199421704,13.03579165134579
189,1437,Zlatan Ibrahimovic,Milan,ITA 1,gold,83,ST,52,88,77,79,34,77,5,4,M/L,Right,"1,937",0,1,19,1503,15,16.254978181794286,2,1.4163752552121878,80,19,2,1,12,11.687306942418218,11.791891984641552,3.0064280293881893
190,1438,Alessio Romagnoli,Milan,ITA 1,gold,83,CB,70,40,56,70,85,78,2,3,M/H,Left,"1,730",0,2,22,1905,1,2.8769351541996,1,0.9673006646335124,15,3,7,0,1,2.8769351541996,3.954332145862281,3.930021810345352
191,1439,Federico Valverde,Real Madrid,ESP 1,gold,83,CM,86,74,78,80,77,80,3,3,H/H,Right,"2,128",1,3,24,1345,3,2.5880898106843238,1,3.192028494551778,21,22,0,0,3,2.5880898106843238,10.64665836840868,6.482272490859032
192,1440,Ilkay Gundogan,Manchester City,ENG 1,gold,83,CM,66,74,84,84,72,71,4,4,H/M,Right,"2,112",1,4,28,2033,13,9.566883080638943,2,3.8162196557968855,54,42,1,0,12,8.044545345939696,19.286811731755733,10.148374736309052
193,1441,Gabriel Jesus,Manchester City,ENG 1,gold,83,ST,85,82,72,87,42,72,4,3,H/H,Right,"2,026",0,3,29,2053,9,9.653353471308948,4,3.549695261754096,55,31,2,0,9,9.653353471308948,17.878496561199427,6.233648158609867
194,1442,Joel Matip,Liverpool,ENG 1,gold,83,CB,60,46,68,68,85,78,2,2,M/M,Right,"1,817",0,1,10,701,1,0.7844753786921501,2,1.1802754700183868,5,3,2,0,1,0.7844753786921501,4.383128449320793,4.383128449320793
195,1443,Joe Gomez,Liverpool,ENG 1,gold,83,CB,82,30,66,70,83,80,3,3,M/M,Right,"1,775",0,3,7,594,0,0.0,0,0.0654292702674865,0,1,0,0,0,0.0,2.0854201316833496,2.019990861415863
196,1444,Dele Alli,Tottenham Hotspur,ENG 1,gold,83,CAM,72,80,79,83,71,79,4,3,H/H,Right,"2,149",0,1,15,615,0,1.6745913289487362,1,1.3262444715946913,12,9,0,0,0,1.6745913289487362,4.32270379178226,2.1345880310982466
197,1445,Lucas Moura,Tottenham Hotspur,ENG 1,gold,83,RM,92,78,72,87,43,67,4,4,H/M,Right,"2,040",0,2,30,1392,3,1.9466326590627432,4,2.0640352852642536,18,16,1,0,3,1.9466326590627432,7.51403795927763,5.200064562261105
198,1446,Joao Cancelo,Manchester City,ENG 1,gold,83,RB,86,65,79,83,77,71,4,3,H/M,Right,"2,115",1,5,28,2309,2,1.8656360246241093,3,5.177640126086772,35,45,5,1,2,1.8656360246241093,18.105726182460785,14.480545476078987
199,1447,Marcelo,Real Madrid,ESP 1,gold,83,LB,79,73,80,88,76,76,5,4,H/L,Left,"2,173",0,6,16,1053,0,0.4993168478831649,2,1.9270097091794012,12,16,3,0,0,0.4993168478831649,5.89299588650465,5.268836233764887
200,1448,Ferland Mendy,Real Madrid,ESP 1,gold,83,LB,92,64,76,79,78,82,4,5,H/H,Left,"2,090",0,2,26,2205,1,0.8410435626283288,0,0.9044703058898448,12,18,3,0,1,0.8410435626283288,10.113628912717104,9.287256244570017
201,1449,Kieran Trippier,Atlético de Madrid,ESP 1,gold,83,RB,73,60,81,77,79,72,3,4,H/M,Right,"2,109",1,3,28,2479,0,0.1303206663578748,6,3.92096009850502,3,34,0,0,0,0.1303206663578748,14.950348503887652,12.413967007771134
202,1450,Aaron Wan-Bissaka,Manchester United,ENG 1,gold,83,RB,86,51,68,80,82,74,4,2,M/H,Right,"1,968",1,3,34,3060,2,0.9324539508670568,4,2.547663254663348,7,31,3,0,2,0.9324539508670568,12.242122776806356,9.676274543628097
203,1451,Steve Mandanda,Olympique de Marseille,FRA 1,gold,83,GK,81,81,78,84,49,81,1,3,M/M,Right,882,0,2,37,3330,0,0.0,0,0.0,0,0,1,0,0,0.0,4.489088430069387,4.489088430069387
204,1452,Anthony Lopes,Lyon,FRA 1,gold,83,GK,85,80,74,86,63,80,1,2,M/M,Left,980,0,2,38,3420,0,0.0,0,0.0,0,0,2,0,0,0.0,7.20609943382442,7.20609943382442
205,1453,Bernat,Paris Saint-Germain,FRA 1,gold,83,LB,81,64,79,83,76,67,4,3,H/M,Left,"2,070",0,2,3,197,0,0.0,0,0.0887207984924316,0,2,2,0,0,0.0,1.6032386720180511,1.6032386720180511
206,1454,Steven Bergwijn,Tottenham Hotspur,ENG 1,gold,83,LM,87,79,78,85,39,73,4,2,H/M,Right,"1,985",0,2,21,1218,1,2.093383353203535,3,0.812587445601821,15,13,3,0,1,2.093383353203535,4.814339090138674,2.446276184171438
207,1583,Danilo Pereira,Paris Saint-Germain,FRA 1,gold,82,CDM,66,63,72,74,80,85,3,3,M/H,Right,"1,966",0,1,23,1421,2,1.470822535455227,1,0.9189971163868904,17,5,3,0,2,1.470822535455227,9.207107397727668,8.718616320751607
208,1589,Alphonse Areola,Fulham,ENG 1,gold,82,GK,85,79,80,84,55,78,1,3,M/M,Right,974,1,2,36,3240,0,0.0,0,0.0,0,0,2,0,0,0.0,3.555330414324999,3.555330414324999
209,1590,Morata,Juventus,ITA 1,gold,82,ST,80,80,71,81,31,77,3,4,H/H,Right,"1,904",0,7,32,2019,11,12.065572503954172,9,5.670549782924354,56,40,3,1,10,11.30431354418397,19.798633083701134,4.521953355520964
210,1591,Reguilon,Tottenham Hotspur,ENG 1,gold,82,LB,85,55,73,78,78,70,2,3,H/M,Left,"1,969",0,2,27,2258,0,1.1595538258552551,3,2.0991002712398767,20,17,5,0,0,1.1595538258552551,8.529953263700008,6.114481773227453
211,1592,Ivan Rakitic,Sevilla FC,ESP 1,gold,82,CM,61,79,85,78,75,69,3,4,M/M,Right,"2,091",0,4,37,2245,4,4.980025717057288,2,1.4655548874288795,40,25,4,0,2,3.493855898268521,10.217088621109724,6.6888968497514725
212,1593,Lars Bender,Bayer 04 Leverkusen,GER 1,gold,82,RB,60,64,72,73,84,77,2,3,M/H,Right,"1,979",0,1,14,947,1,1.5258317636325955,2,0.6567943636327982,9,7,2,0,0,0.7680550860241055,3.728747952729464,3.030533170327544
213,1594,Willian,Arsenal,ENG 1,gold,82,RW,82,79,80,85,49,59,4,4,H/H,Right,"1,971",0,0,25,1413,1,1.8349476363509891,5,3.591709714382887,20,32,0,0,1,1.8349476363509891,7.110169101506472,3.81557472795248
214,1595,Ivan Perisic,Inter,ITA 1,gold,82,LM,79,81,78,78,62,76,4,5,M/M,Left,"2,115",0,3,32,1799,4,4.947716418653727,4,4.212213046848774,36,29,3,0,4,4.947716418653727,12.467631300911307,4.807819711044431
215,1596,Jerome Boateng,Bayern München,GER 1,gold,82,CB,70,50,72,66,82,79,2,4,M/M,Right,"1,879",0,2,29,2393,1,0.3374332459643483,1,0.7234475016593933,8,5,6,0,1,0.3374332459643483,11.604709412902594,11.185481499880552
216,1597,Aleksandar Kolarov,Inter,ITA 1,gold,82,LB,68,74,81,77,82,77,3,3,H/M,Left,"2,178",0,1,7,384,0,0.1070281825959682,1,1.3366777375340462,6,6,0,0,0,0.1070281825959682,4.709816046059132,4.309670098125935
