,Player,Team,League,Version,OVR,POS,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats,tots,special cards,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup,Team position,Team Goals for,Team Goals against,League-label,Pos-label
524,Jesus Navas,Sevilla FC,ESP 1,gold,84,Defender,87,69,81,83,79,58,4,2,H/M,Right,"2,120",0,2,11,828,0,0.1661232039332389,2,4.012155355885625,4,25,2,0,0,0.1661232039332389,6.578962774947286,3.2144291270524263,2,31,13,2,2
686,Zlatan Ibrahimovic,Milan,ITA 1,gold,84,Attacker,65,87,78,79,34,77,5,4,M/L,Right,"1,979",0,1,12,707,7,5.352129265666008,2,1.1506245993077755,37,14,1,0,7,4.590830430388451,6.102441847324371,1.1359652392566204,2,46,23,5,1
10,Georginio Wijnaldum,Paris Saint-Germain,FRA 1,gold,84,Midfielder,77,75,80,86,79,79,4,4,H/H,Right,"2,217",0,1,16,841,1,1.9602785930037496,1,1.3043474592268467,15,5,1,0,1,1.9602785930037496,8.206269890069962,5.210431134328246,1,40,18,3,4
214,Raphael Guerreiro,Borussia Dortmund,GER 1,gold,84,Defender,75,77,85,88,76,58,4,2,H/L,Left,"2,130",0,0,9,656,3,1.146155767142773,2,1.1564232427626848,13,17,1,0,2,0.3883791081607342,2.9597292859107256,2.5948723051697016,2,44,28,4,2
687,Zlatan Ibrahimovic,Milan,ITA 1,gold,84,Attacker,65,87,78,79,34,77,5,4,M/L,Right,"1,979",0,1,12,707,7,5.352129265666008,2,1.1506245993077755,37,14,1,0,7,4.590830430388451,6.102441847324371,1.1359652392566204,4,44,26,5,1
567,Lucas Digne,Everton,ENG 1,gold,84,Defender,79,69,80,80,80,76,3,2,H/M,Left,"2,181",0,0,13,1170,0,0.3633154239505529,0,1.6304684039205313,9,22,4,0,0,0.3633154239505529,2.9742808379232883,2.346952363848686,15,23,32,1,2
685,Franck Yannick Kessie,Milan,ITA 1,gold,84,Midfielder,78,74,74,80,82,87,3,4,H/H,Right,"2,138",0,2,16,1200,5,3.861386122182012,0,0.840946001932025,18,17,1,0,3,1.577489631250501,6.563609976321459,4.764348056167364,4,44,26,5,4
684,Franck Yannick Kessie,Milan,ITA 1,gold,84,Midfielder,78,74,74,80,82,87,3,4,H/H,Right,"2,138",0,2,16,1200,5,3.861386122182012,0,0.840946001932025,18,17,1,0,3,1.577489631250501,6.563609976321459,4.764348056167364,2,46,23,5,4
683,Mike Maignan,Milan,ITA 1,gold,84,GK,83,81,85,86,50,84,1,4,M/M,Right,"1,037",0,1,14,1260,0,0.0,0,0.0557079650461673,0,1,0,0,0,0.0,1.9608279205858707,1.9051199667155745,4,44,26,5,3
548,Iago Aspas,RC Celta de Vigo,ESP 1,gold,84,Attacker,82,85,79,86,35,63,3,4,H/H,Left,"2,009",0,2,18,1422,10,8.080903310328722,2,3.149817306548357,42,33,6,0,8,5.107920795679092,9.264730454422534,2.5946912728250027,14,22,23,2,1
682,Mike Maignan,Milan,ITA 1,gold,84,GK,83,81,85,86,50,84,1,4,M/M,Right,"1,037",0,1,14,1260,0,0.0,0,0.0557079650461673,0,1,0,0,0,0.0,1.9608279205858707,1.9051199667155745,2,46,23,5,3
592,Emiliano Martinez,Aston Villa,ENG 1,gold,84,GK,85,83,82,85,58,83,1,4,M/M,Right,"1,031",0,1,18,1620,0,0.0,0,0.0,0,0,2,0,0,0.0,0.622052788734436,0.622052788734436,13,25,30,1,3
614,Nabil Fekir,Real Betis Balompié,ESP 1,gold,84,Midfielder,83,83,82,87,38,79,4,4,H/M,Left,"2,056",0,1,17,1426,4,3.43243389390409,4,4.156153425574303,49,41,7,0,4,3.43243389390409,8.065414659678936,3.0713373459875584,3,33,24,2,4
260,Luis Alberto,Latium,ITA 1,gold,84,Midfielder,63,76,87,85,57,59,4,3,M/M,Right,"1,985",0,1,18,1182,3,1.5016991309821606,6,3.3825994981452823,24,26,4,0,3,1.5016991309821606,7.43821058422327,5.384248437359929,8,43,39,5,4
239,Hakim Ziyech,Chelsea,ENG 1,gold,84,Attacker,78,76,87,83,50,65,5,2,H/H,Left,"2,036",0,0,10,548,1,2.184421796351671,2,2.045972280204296,27,14,2,0,1,2.184421796351671,6.489679280668497,3.029833685606718,2,45,16,1,1
194,David Alaba,Real Madrid,ESP 1,gold,84,Defender,77,70,81,80,83,76,3,4,M/M,Left,"2,197",0,2,18,1614,1,0.6850162707269192,3,2.009738441091031,13,13,1,0,1,0.6850162707269192,6.911491760984063,5.573736390098929,1,45,18,2,2
639,Wissam Ben Yedder,AS Monaco,FRA 1,gold,84,Attacker,82,84,77,87,39,70,4,5,H/L,Right,"2,066",0,1,19,1161,10,7.548313867300749,2,2.684418687596917,23,15,1,0,5,3.747838091105223,7.699516972526908,1.466901198029518,7,29,23,3,1
240,Kai Havertz,Chelsea,ENG 1,gold,84,Midfielder,82,78,79,84,45,66,4,4,M/M,Left,"1,991",0,0,15,953,2,3.862804491072893,1,1.2137100249528885,27,4,0,0,2,3.862804491072893,7.945609346032143,3.2716057747602463,2,45,16,1,4
661,Filip Kostic,Eintracht Frankfurt,GER 1,gold,84,Midfielder,88,77,82,83,68,80,3,2,H/H,Left,"2,163",0,1,16,1362,3,1.1429541232064366,6,5.635648291558027,29,44,1,0,3,1.1429541232064366,6.111854737624526,2.49527339451015,8,29,27,4,4
241,Timo Werner,Chelsea,ENG 1,gold,84,Attacker,91,81,70,82,35,70,3,4,H/M,Right,"1,962",0,1,9,544,1,2.5239479765295982,1,0.0854049511253833,18,2,1,0,1,2.5239479765295982,3.537263117730617,1.06249937415123,2,45,16,1,1
525,Fernando,Sevilla FC,ESP 1,gold,84,Midfielder,66,62,75,74,83,82,3,3,M/M,Right,"2,017",0,0,18,1435,1,0.8028485421091318,1,0.2804915811866522,6,6,5,0,1,0.8028485421091318,5.034397942945361,4.265839463099837,2,31,13,2,4
59,Yannick Carrasco,Atlético de Madrid,ESP 1,gold,84,Midfielder,88,81,78,85,45,67,4,4,H/H,Right,"2,038",0,2,18,1417,2,2.095911221578717,4,3.989108758047223,25,28,3,0,2,2.095911221578717,7.3564353212714195,3.3007048219442368,4,33,24,2,4
57,Kieran Trippier,Atlético de Madrid,ESP 1,gold,84,Defender,73,63,82,77,80,72,3,4,M/M,Right,"2,129",0,1,15,974,0,0.1171781197190284,0,0.3361986391246319,2,7,1,0,0,0.1171781197190284,3.754542924463749,3.5759372264146805,4,33,24,2,2
35,Marcel Sabitzer,Bayern München,GER 1,gold,84,Midfielder,78,84,81,80,67,78,3,4,H/H,Right,"2,163",0,1,11,355,0,0.8968736249953508,0,0.8649682402610779,9,3,1,0,0,0.8968736249953508,4.267956897616386,2.5333129968494177,1,57,18,4,4
461,Andre Silva,RB Leipzig,GER 1,gold,84,Attacker,74,84,69,83,45,77,4,3,M/M,Right,"2,009",0,1,17,1068,5,7.335568726062775,2,2.1709595024585724,29,10,1,0,4,6.577792018651962,7.851923136040568,1.8314850348979237,9,34,23,4,1
101,Luke Shaw,Manchester United,ENG 1,gold,84,Defender,79,54,79,80,81,80,3,2,H/M,Left,"2,081",0,0,14,1185,0,0.1475095655769109,1,2.4065153803676367,5,27,5,0,0,0.1475095655769109,4.58624367415905,3.514703992754221,7,30,27,1,2
81,Phil Foden,Manchester City,ENG 1,gold,84,Midfielder,84,78,80,87,56,57,4,3,H/M,Left,"2,008",0,4,13,917,5,4.393549211323261,3,4.059111636132002,27,22,0,0,5,4.393549211323261,10.385283514857292,3.8461101539433,1,53,13,1,4
327,Youri Tielemans,Leicester City,ENG 1,gold,84,Midfielder,63,79,86,80,71,72,4,5,M/M,Right,"2,137",0,2,14,1175,5,2.713506992906332,2,2.7740789353847504,29,23,1,0,4,1.9523381255567076,6.914870128035545,3.0609664134681225,10,31,33,1,4
326,Ricardo Pereira,Leicester City,ENG 1,gold,84,Defender,83,67,78,82,80,75,3,4,H/H,Right,"2,121",0,0,8,600,0,0.2407103180885315,2,0.7427166234701872,3,6,1,0,0,0.2407103180885315,3.026007086038589,2.317450739443302,10,31,33,1,2
100,De Gea,Manchester United,ENG 1,gold,84,GK,86,79,76,87,57,79,1,3,M/M,Right,"1,018",0,0,19,1710,0,0.0,0,0.0,0,0,0,0,0,0.0,1.3946721339598298,1.3946721339598298,7,30,27,1,3
418,Nicolo Barella,Inter,ITA 1,gold,84,Midfielder,78,71,79,86,75,78,3,3,H/H,Right,"2,182",0,3,17,1380,1,2.339430233463645,7,5.021238151937723,33,28,5,0,1,2.339430233463645,13.16746550798416,6.484797334298492,1,51,16,5,4
99,Harry Maguire,Manchester United,ENG 1,gold,84,Defender,50,55,69,70,85,87,2,3,H/H,Right,"1,888",0,0,16,1403,0,1.0454490091651678,0,0.0503690363839268,12,2,4,1,0,1.0454490091651678,3.628429709933698,3.5761122843250632,7,30,27,1,2
58,Jose Maria Gimenez,Atlético de Madrid,ESP 1,gold,84,Defender,69,45,57,59,86,80,2,3,M/H,Right,"1,739",0,0,1,1,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,4,33,24,2,2
36,Leroy Sane,Bayern München,GER 1,gold,84,Midfielder,90,81,79,85,38,68,4,2,M/L,Left,"2,028",0,2,17,1122,5,8.013676274567842,5,4.426687754690647,55,34,2,0,5,8.013676274567842,17.243260893970728,7.028665505349636,1,57,18,4,4
56,Stefan Savic,Atlético de Madrid,ESP 1,gold,84,Defender,64,35,57,58,87,76,2,3,M/H,Right,"1,664",0,0,13,1090,0,1.507072638720274,0,0.0656556151807308,8,2,2,0,0,1.507072638720274,2.529249982908368,2.4949751142412424,4,33,24,2,2
347,Dries Mertens,Napoli,ITA 1,gold,84,Attacker,85,82,79,88,34,50,4,4,H/L,Right,"1,957",0,2,14,537,6,2.189595341682434,0,0.4044521190226078,22,7,1,0,6,2.189595341682434,3.16922290623188,1.0817769933491943,3,37,15,5,1
82,Jack Grealish,Manchester City,ENG 1,gold,84,Attacker,80,76,83,88,46,64,4,3,H/M,Right,"1,971",0,1,14,1086,2,3.971453994512558,2,2.707047463394701,26,31,1,0,2,3.971453994512558,11.64423156529665,6.233894303441048,1,53,13,1,1
122,Pique,FC Barcelona,ESP 1,gold,84,Defender,58,61,71,68,85,78,2,3,H/M,Right,"1,917",0,2,16,1200,1,1.2452369965612888,0,0.1957765966653823,8,3,5,0,1,1.2452369965612888,5.51529511064291,5.331555962562561,6,31,23,2,2
417,Marcelo Brozovic,Inter,ITA 1,gold,84,Midfielder,69,74,80,79,79,78,3,4,M/M,Right,"2,153",0,0,19,1580,0,0.8093533599749207,1,1.4555115215480328,20,19,3,0,0,0.8093533599749207,14.700177256017923,13.57117959856987,1,51,16,5,4
482,Matthias Ginter,Borussia Mgladbach,GER 1,gold,84,Defender,62,58,72,66,86,79,2,3,M/M,Right,"1,915",0,1,15,1326,0,1.5343240406364202,0,1.599742729216814,20,12,0,0,0,1.5343240406364202,5.437135722488165,4.085058715194464,12,24,33,4,2
55,Felipe,Atlético de Madrid,ESP 1,gold,84,Defender,61,41,58,62,85,84,2,3,L/H,Right,"1,748",0,1,12,876,2,1.1175667140632868,1,0.5558285457082093,8,2,4,0,2,1.1175667140632868,2.012992648407817,2.0059671346098185,4,33,24,2,2
246,Mason Mount,Chelsea,ENG 1,gold,83,Midfielder,74,79,84,83,55,65,3,4,H/H,Right,"2,043",0,1,18,1245,7,5.075439341366291,5,4.181096892803907,39,29,2,0,6,4.314270563423634,9.263258874416351,3.365276198834181,2,45,16,1,4
755,Gaya,Valencia CF,ESP 1,gold,83,Defender,83,61,77,80,79,73,4,3,H/M,Left,"2,044",0,0,13,1125,2,0.9839770263060929,2,1.1571763446554542,13,11,5,0,2,0.9839770263060929,5.060241159051657,3.502393294125796,10,32,32,2,2
790,Henrikh Mkhitaryan,Roma FC,ITA 1,gold,83,Attacker,85,80,79,83,56,74,4,5,M/M,Right,"2,104",0,0,19,1499,2,2.0984465442597866,4,2.9040517285466194,34,22,1,0,2,2.0984465442597866,8.312579400837421,4.151316932402551,7,35,28,5,1
242,Azpilicueta,Chelsea,ENG 1,gold,83,Defender,66,55,76,72,84,76,2,3,M/M,Right,"2,025",0,2,14,1133,0,0.7351351343095303,2,1.6155847143381834,6,9,0,0,0,0.7351351343095303,7.689172953367233,6.394172135740519,2,45,16,1,2
774,Raul Jimenez,Wolverhampton Wanderers,ENG 1,gold,83,Attacker,72,82,76,81,47,82,3,4,H/H,Right,"2,036",0,1,18,1479,3,3.601715880446136,2,2.099011369049549,33,25,3,1,3,3.601715880446136,6.727542031556368,1.864657456986606,8,14,14,1,1
243,Antonio Rudiger,Chelsea,ENG 1,gold,83,Defender,75,43,68,64,84,84,2,3,M/H,Right,"1,841",0,1,20,1800,2,1.688492489978671,0,0.646391348913312,27,10,4,0,2,1.688492489978671,11.43371487222612,10.77345510572195,2,45,16,1,2
244,Mateo Kovacic,Chelsea,ENG 1,gold,83,Midfielder,70,69,83,88,69,70,4,4,H/H,Right,"2,091",0,1,13,933,2,1.3705879133194685,5,2.4192535262554884,15,14,2,0,2,1.3705879133194685,8.513181369751692,6.980228327214718,2,45,16,1,4
245,Edouard Mendy,Chelsea,ENG 1,gold,83,GK,83,82,78,84,35,81,1,2,M/M,Right,760,0,1,20,1800,0,0.0,0,0.0,0,0,2,0,0,0.0,3.4208370596170425,3.4208370596170425,2,45,16,1,3
12,Presnel Kimpembe,Paris Saint-Germain,FRA 1,gold,83,Defender,81,42,68,70,83,86,2,3,M/H,Left,"1,898",0,0,15,1253,0,0.5344667099416256,0,0.0233614202588796,3,1,2,0,0,0.5344667099416256,7.783149667084217,7.783149667084217,1,40,18,3,2
123,Ousmane Dembele,FC Barcelona,ESP 1,gold,83,Attacker,93,77,77,86,36,56,5,5,H/M,Left,"1,941",0,1,5,307,0,0.4465708658099174,2,1.378188893198967,13,8,0,0,0,0.4465708658099174,2.8250785544514656,1.6547904461622238,6,31,23,2,1
196,Ferland Mendy,Real Madrid,ESP 1,gold,83,Defender,92,64,76,79,78,84,4,5,H/H,Left,"2,097",0,0,12,943,1,0.7945694774389267,0,0.546356238424778,7,10,2,0,1,0.7945694774389267,6.244243681430817,5.1985858380794525,1,45,18,2,2
11,Mauro Icardi,Paris Saint-Germain,FRA 1,gold,83,Attacker,69,83,65,77,36,69,3,4,M/M,Right,"1,884",0,0,15,695,4,4.709520019590855,0,0.3914407528936863,17,6,1,0,4,4.709520019590855,5.363071955740452,0.3030471131205559,1,40,18,3,1
60,Angel Correa,Atlético de Madrid,ESP 1,gold,83,Attacker,85,83,78,87,49,74,4,4,H/M,Right,"2,071",0,3,19,1095,6,3.477313259616494,4,3.076522031798959,29,20,2,0,6,3.477313259616494,7.613821463659406,2.0399279724806547,4,33,24,2,1
691,Simon Kjaer,Milan,ITA 1,gold,83,Defender,67,55,64,59,85,78,2,3,L/H,Right,"1,849",0,1,11,803,0,0.4025831297039985,0,0.3777617216110229,5,2,2,0,0,0.4025831297039985,1.94135785009712,1.563596143387258,4,44,26,5,2
690,Simon Kjaer,Milan,ITA 1,gold,83,Defender,67,55,64,59,85,78,2,3,L/H,Right,"1,849",0,1,11,803,0,0.4025831297039985,0,0.3777617216110229,5,2,2,0,0,0.4025831297039985,1.94135785009712,1.563596143387258,2,46,23,5,2
215,Axel Witsel,Borussia Dortmund,GER 1,gold,83,Midfielder,61,72,81,79,82,79,4,4,M/M,Right,"2,129",0,1,15,1013,0,0.0729603692889213,0,0.0192483309656381,3,1,2,0,0,0.0729603692889213,4.635710479691625,4.581652933731675,2,44,28,4,4
393,Sergio Asenjo,Villarreal CF,ESP 1,gold,83,GK,85,83,78,83,57,81,1,3,M/M,Right,958,0,0,2,180,0,0.0,0,0.0,0,0,0,0,0,0.0,0.296817347407341,0.296817347407341,8,33,22,2,3
369,Wout Weghorst,VfL Wolfsburg,GER 1,gold-nr,83,Attacker,63,83,59,70,52,86,2,3,H/H,Right,"1,857",0,0,15,1281,6,8.307850673794746,1,1.433398399502039,37,16,2,0,5,6.792297318577766,8.319094695150852,1.6856799274683,14,17,30,4,1
734,Muniain,Athletic Club de Bilbao,ESP 1,gold,83,Midfielder,81,76,82,87,51,61,4,3,H/M,Right,"2,028",0,0,19,1514,2,4.3473193645477295,5,5.372145853936672,22,57,1,0,1,3.60404172539711,9.534569557756186,4.288940090686083,9,20,17,2,4
61,Joao Felix,Atlético de Madrid,ESP 1,gold,83,Attacker,82,79,76,86,40,68,5,4,M/M,Right,"1,999",0,1,11,518,2,2.2253291234374046,1,1.298451978713274,21,7,1,1,2,2.2253291234374046,3.969221860170365,1.3693996500223875,4,33,24,2,1
37,Lucas Hernandez,Bayern München,GER 1,gold,83,Defender,77,54,68,71,84,79,2,3,L/H,Left,"1,958",0,0,14,1146,0,0.0,0,0.1772786490619182,0,3,3,0,0,0.0,8.912412345409393,8.856819897890091,1,57,18,4,2
62,Thomas Lemar,Atlético de Madrid,ESP 1,gold,83,Midfielder,82,76,82,86,59,63,4,3,H/M,Left,"2,095",0,0,13,881,3,2.5542597845196724,4,2.491882018744945,17,25,2,0,3,2.5542597845196724,7.411146324127912,4.667531959712505,4,33,24,2,4
419,Edin Dzeko,Inter,ITA 1,gold-nr,83,Attacker,66,83,71,78,45,76,3,5,M/M,Right,"1,896",0,1,18,1243,8,6.808682821691036,3,2.0588748399168253,38,20,2,0,8,6.808682821691036,10.698370018973948,3.2425552401691675,1,51,16,5,1
197,Marco Asensio,Real Madrid,ESP 1,gold,83,Attacker,82,80,81,83,43,62,4,3,H/M,Left,"1,982",0,1,16,818,5,3.2719435561448336,0,1.4591678846627474,26,13,0,0,5,3.2719435561448336,5.997767843306065,2.6886692494153976,1,45,18,2,1
506,Merino,Real Sociedad,ESP 1,gold,83,Midfielder,74,78,81,82,82,81,3,3,H/H,Left,"2,187",0,0,16,1410,2,1.2627795794978738,1,1.5894261170178652,21,15,4,0,2,1.2627795794978738,5.194000188261271,3.7356475591659546,5,22,21,2,4
195,Federico Valverde,Real Madrid,ESP 1,gold,83,Midfielder,86,74,78,79,77,80,3,4,H/H,Right,"2,130",0,2,15,928,0,0.4174628769978881,1,0.806951716542244,14,9,0,0,0,0.4174628769978881,4.668623693287373,4.074156301096082,1,45,18,2,4
348,Kostas Manolas,Napoli,ITA 1,gold,83,Defender,81,25,44,62,85,81,2,2,L/M,Right,"1,603",0,0,4,312,0,0.0,0,0.0,0,0,1,0,0,0.0,0.6831304021179676,0.6831304021179676,3,37,15,5,2
173,Joel Matip,Liverpool,ENG 1,gold,83,Defender,58,46,68,68,85,78,2,2,M/M,Right,"1,817",0,0,15,1350,0,0.7794992486014962,0,0.2671669945120811,18,4,1,0,0,0.7794992486014962,7.962877105921507,7.722188737243414,3,52,18,1,2
83,Gabriel Jesus,Manchester City,ENG 1,gold,83,Attacker,84,81,72,86,39,73,4,3,H/M,Right,"2,014",0,3,17,1304,2,5.051528036594391,7,4.017523150891066,40,26,0,0,2,5.051528036594391,11.753779750317335,4.253144357353449,1,53,13,1,1
84,Fernandinho,Manchester City,ENG 1,gold,83,Midfielder,59,72,75,78,84,75,3,4,M/H,Right,"2,090",0,0,12,502,1,0.6609537936747074,1,0.5220044124871492,9,7,1,0,1,0.6609537936747074,3.798832379281521,3.427928254008293,1,53,13,1,4
853,Lukas Hradecky,Bayer 04 Leverkusen,GER 1,gold,83,GK,85,78,69,87,40,83,1,3,M/M,Right,795,0,1,17,1530,0,0.0,0,0.0,0,0,1,0,0,0.0,4.55597139429301,4.55597139429301,5,42,30,4,3
290,Federico Chiesa,Juventus,ITA 1,gold,83,Attacker,91,81,74,85,48,73,4,4,H/M,Right,"2,015",0,1,13,836,2,2.436973989009857,1,1.0114687383174896,26,16,0,0,2,2.436973989009857,4.183707471936941,1.217174582183361,5,32,21,5,1
289,Arthur,Juventus,ITA 1,gold,83,Midfielder,69,67,84,88,72,70,4,3,M/M,Right,"2,105",0,0,6,236,0,0.0,0,0.0457832315005362,0,3,1,0,0,0.0,0.5676753604784608,0.5218921229243279,5,32,21,5,4
288,Morata,Juventus,ITA 1,gold,83,Attacker,82,80,72,81,31,77,3,4,M/M,Right,"1,923",0,1,19,1316,5,6.831921700388193,2,3.215857744216919,36,25,3,0,5,6.831921700388193,9.751000076532364,1.4060376677662134,5,32,21,5,1
287,Alex Sandro,Juventus,ITA 1,gold,83,Defender,81,65,77,79,78,79,3,3,H/M,Left,"2,108",0,0,18,1156,0,1.0654839053750038,0,1.6922443294897676,8,19,2,0,0,1.0654839053750038,6.365301679819822,4.344020903110504,5,32,21,5,2
286,Juan Cuadrado,Juventus,ITA 1,gold,83,Defender,90,75,77,87,76,72,5,3,H/M,Right,"2,191",0,1,18,1364,4,1.4981027813628316,0,3.3189487364143133,21,31,4,0,4,1.4981027813628316,7.789323851466179,5.680703958496451,5,32,21,5,2
528,Lucas Ocampos,Sevilla FC,ESP 1,gold,83,Attacker,81,84,78,83,63,84,4,3,H/H,Right,"2,162",0,0,15,1064,5,4.1105417143553495,1,0.5531127732247114,26,10,3,0,5,4.1105417143553495,5.976191142573953,2.473186133429408,2,31,13,2,1
144,Pierre-Emile Hojbjerg,Tottenham Hotspur,ENG 1,gold,83,Midfielder,60,71,76,76,81,82,3,4,M/H,Right,"2,041",0,0,17,1521,2,1.4325250554829836,1,0.7724079005420208,16,11,1,0,2,1.4325250554829836,8.71004281193018,6.695818267762661,6,23,20,1,4
85,John Stones,Manchester City,ENG 1,gold,83,Defender,70,51,71,74,84,78,3,4,H/M,Right,"1,908",0,0,6,405,1,0.8721348941326141,0,0.0,3,0,0,0,1,0.8721348941326141,3.550217404961586,3.550217404961586,1,53,13,1,2
527,Jules Kounde,Sevilla FC,ESP 1,gold,83,Defender,81,45,64,72,84,78,2,3,H/H,Right,"1,858",0,2,16,1415,0,0.2954646684229374,1,1.1216797269880772,6,10,1,1,0,0.2954646684229374,6.19362130202353,5.929613376036286,2,31,13,2,2
462,Angelino,RB Leipzig,GER 1,gold,83,Defender,78,71,82,84,76,70,4,3,H/H,Left,"2,151",0,0,14,1124,0,0.6069426015019417,3,3.618737457320094,8,29,3,0,0,0.6069426015019417,5.929885890334845,3.69556606374681,9,34,23,4,2
102,Aaron Wan-Bissaka,Manchester United,ENG 1,gold,83,Defender,85,52,69,79,81,75,4,2,M/H,Right,"1,966",0,0,15,1345,0,0.0629079844802618,0,0.8008440546691418,2,11,2,0,0,0.0629079844802618,3.988070011138916,3.3130639791488647,7,30,27,1,2
568,Allan,Everton,ENG 1,gold,83,Midfielder,72,71,77,82,80,79,4,3,M/H,Right,"2,086",0,0,16,1418,0,0.1300677321851253,2,0.400035579688847,4,10,2,0,0,0.1300677321851253,4.854847233742476,4.468806814402342,15,23,32,1,4
569,Jordan Pickford,Everton,ENG 1,gold,83,GK,83,78,87,86,49,80,1,4,M/M,Left,"1,081",0,0,17,1530,0,0.0,0,0.0166182797402143,0,1,1,0,0,0.0,0.6360328989103436,0.6194146191701293,15,23,32,1,3
810,Nick Pope,Burnley,ENG 1,gold,83,GK,81,83,75,84,49,83,1,3,M/M,Right,869,0,0,15,1350,0,0.0,0,0.0480509921908378,0,1,0,0,0,0.0,1.4258227534592152,1.3777717612683773,18,16,27,1,3
615,Canales,Real Betis Balompié,ESP 1,gold,83,Midfielder,83,80,85,82,67,71,4,3,H/M,Left,"2,137",0,0,18,1425,1,2.366522178053856,3,2.38916077837348,30,31,1,0,1,2.366522178053856,8.75918148830533,5.511799288913608,3,33,24,2,4
436,Bernd Leno,Arsenal,ENG 1,gold,83,GK,85,80,76,85,55,83,1,3,M/M,Right,948,0,0,3,270,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0970277115702629,0.0970277115702629,4,33,25,1,3
640,Kevin Volland,AS Monaco,FRA 1,gold,83,Attacker,73,85,79,80,42,86,3,4,H/H,Left,"2,083",0,0,17,1223,5,4.211039762943983,5,2.245839010924101,28,14,6,0,4,3.4509446434676647,6.451362473890185,2.0897815134376287,7,29,23,3,1
261,Francesco Acerbi,Latium,ITA 1,gold,83,Defender,63,50,62,64,86,83,3,3,M/H,Left,"1,826",0,1,18,1541,3,1.7277954556047916,0,0.1661553997546434,6,3,1,1,3,1.7277954556047916,5.672827605158091,5.519389035180211,8,43,39,5,2
831,Andrej Kramaric,TSG 1899 Hoffenheim,GER 1,gold,83,Attacker,71,86,76,86,30,71,4,4,M/M,Right,"1,999",0,2,16,1285,2,5.156810737214983,7,4.492605060338974,47,22,2,0,2,5.156810737214983,13.671239405870438,6.686925016343594,3,38,27,4,1
437,Thomas Partey,Arsenal,ENG 1,gold,83,Midfielder,69,71,82,81,80,84,3,3,M/H,Right,"2,113",0,0,16,1339,1,1.776563998311758,0,0.477855235338211,26,8,3,0,1,1.776563998311758,6.8040519915521145,6.19680954143405,4,33,25,1,4
394,Raul Albiol,Villarreal CF,ESP 1,gold-nr,82,Defender,40,41,62,63,86,73,2,3,L/H,Right,"1,697",0,0,14,1260,0,0.1525465734302997,0,0.0273622199892997,2,1,4,0,0,0.1525465734302997,3.918121576309204,3.918121576309204,8,33,22,2,2
507,Portu,Real Sociedad,ESP 1,gold,82,Attacker,90,79,78,80,59,79,3,4,H/H,Right,"2,116",0,0,19,901,0,1.6189264617860315,2,1.2087382264435291,16,9,2,0,0,1.6189264617860315,3.4761811681091785,0.8520150519907475,5,22,21,2,1
529,Youssef En-Nesyri,Sevilla FC,ESP 1,gold-nr,82,Attacker,78,83,58,78,35,76,3,4,H/H,Left,"1,833",0,0,8,481,3,3.33976611495018,1,1.1050363034009931,14,5,0,0,2,2.5964884608984,4.941298894584179,1.7205926850438118,2,31,13,2,1
693,Alessio Romagnoli,Milan,ITA 1,gold-nr,82,Defender,68,40,56,68,85,78,2,3,M/M,Left,"1,713",0,0,13,948,1,0.6965124271810055,0,0.0233465088531374,8,2,1,1,1,0.6965124271810055,2.483033379539848,2.443509602919221,4,44,26,5,2
692,Alessio Romagnoli,Milan,ITA 1,gold-nr,82,Defender,68,40,56,68,85,78,2,3,M/M,Left,"1,713",0,0,13,948,1,0.6965124271810055,0,0.0233465088531374,8,2,1,1,1,0.6965124271810055,2.483033379539848,2.443509602919221,2,46,23,5,2
484,Florian Neuhaus,Borussia Mgladbach,GER 1,gold-nr,82,Midfielder,64,72,79,82,66,67,3,4,M/M,Right,"1,968",0,1,12,712,3,1.6720166113227606,0,0.5244373679161072,17,9,1,0,3,1.6720166113227606,3.489245317876339,1.8331726789474487,12,24,33,4,4
508,Alexander Isak,Real Sociedad,ESP 1,gold,82,Attacker,84,82,68,79,29,69,4,5,H/L,Right,"1,870",0,1,16,1151,4,4.806116964668036,1,1.151381028816104,34,8,2,0,3,4.062839355319738,5.73770148307085,1.2274706028401852,5,22,21,2,1
695,Ante Rebic,Milan,ITA 1,gold,82,Midfielder,86,83,75,81,48,80,4,4,H/M,Right,"2,034",0,0,9,496,1,1.6930492110550404,2,3.0441083144396544,17,16,0,0,1,1.6930492110550404,4.139571584761143,0.7664551734924316,4,44,26,5,4
395,Pau Torres,Villarreal CF,ESP 1,gold,82,Defender,71,38,67,70,84,80,2,3,M/H,Left,"1,822",0,2,16,1440,2,1.757736049592495,0,1.2155422195792198,12,6,3,0,2,1.757736049592495,8.843806885182858,8.833714433014393,8,33,22,2,2
483,Lars Stindl,Borussia Mgladbach,GER 1,gold,82,Midfielder,61,84,81,81,60,73,4,4,M/M,Right,"2,094",0,1,16,1137,2,4.480976739898324,4,2.1147544626146555,27,19,5,0,2,2.9654233772307634,6.296728231012821,2.443195261061192,12,24,33,4,4
